Country Name,Country Code,Year,gdp,Consumer Expenditure in Current USD,General Government Final Consumption Expenditure in Current USD,Gross Fixed Capital Formation,Net Exports,calculated_gdp,Consumer Expenditure (as % of GDP),Government Expenditure (as % of GDP),Investment Expenditure (as % of GDP),Net Exports Expenditure (as % of GDP),Consumer Expenditure (as % of GDP) % Difference (First Non-Empty),Government Expenditure (as % of GDP) % Difference (First Non-Empty),Investment Expenditure (as % of GDP) % Difference (First Non-Empty),Net Exports Expenditure (as % of GDP) % Difference (First Non-Empty),Consumer Expenditure (as % of GDP) % Difference (Last Year),Government Expenditure (as % of GDP) % Difference (Last Year),Investment Expenditure (as % of GDP) % Difference (Last Year),Net Exports Expenditure (as % of GDP) % Difference (Last Year),Total Percentage,GDP per capita,Income Level
Montenegro,MNE,2009,4159330369.5470963,4318221728.25785,909252570.1583773,1137518755.2097805,-1279547096.4156709,5085445957.210337,84.91333433865937,17.879505117328105,22.368121985387802,-25.160961441375278,8.258028897458999,2.1466201229954294,11.699119255317342,19.161343522128014,-8.927371971506847,-3.2252836305960875,-31.407113031287192,-43.23182997343259,100.0,8.17637878027541,Upper middle income
Montenegro,MNE,2010,4142983843.491195,4305454396.010123,915326477.6106343,896636524.2891176,-1064395360.5220144,5053022037.387861,85.20553372127802,18.11443668438479,17.74455994165088,-21.06453034731369,8.550228280077647,2.381551690052113,7.075557211580421,23.257774616189604,0.34411483766880746,1.3139713068959447,-20.670318441384172,-16.280900487869754,99.99999999999999,8.116613424700967,Upper middle income
Montenegro,MNE,2011,4544428421.495127,4664051647.100418,957183462.4603641,886661451.4750547,-998009504.2691264,5509887056.76671,84.64877045660094,17.372106770951756,16.092189228926987,-18.11306645647968,7.993465015400574,1.639221776619081,5.423186498856527,26.209238507023613,-0.6534355696876992,-4.098001645687077,-9.311984733108936,-14.011534281420158,100.0,8.852176952004008,Upper middle income
Montenegro,MNE,2012,4087526241.812683,4244300034.175384,862260354.755903,807299656.447456,-998217997.8364153,4915642047.542328,86.34274003530028,17.541154266653876,16.423076551130922,-20.306970853085083,9.687434594099912,1.8082692723212013,5.754073821060462,24.01533411041821,2.0011744642739027,0.9730972640853652,2.05619830525694,12.112274870059725,100.0,7.901957866351907,Upper middle income
Montenegro,MNE,2013,4465772400.37453,4487200260.311178,869793942.452636,900596989.1559144,-897004429.2743828,5360586762.645346,83.7072592795202,16.225722686062998,16.80034348910505,-16.73332545468826,7.051953838319832,0.49283769173032255,6.13134075903459,27.588979508815033,-3.0523478345748534,-7.499116424120067,2.297175786762984,-17.598121473907113,99.99999999999999,8.623824831074137,Upper middle income
Montenegro,MNE,2014,4593853290.963004,4576342317.543654,889956265.7427385,872988649.2863293,-911430158.0384946,5427857074.534227,84.31213745502608,16.39608879751328,16.083486305896177,-16.791712558435517,7.656832013825706,0.663203803180604,5.414483575825717,27.530592405067775,0.722611372910964,1.0499754910554326,-4.266919802406132,0.3489270791114496,100.00000000000001,8.741974621408783,Upper middle income
Montenegro,MNE,2015,4054730077.577178,3988138192.114466,778341410.5909712,816909206.2984858,-748212573.8935933,4835176235.110331,82.48175450472414,16.097477583941895,16.895127841805444,-15.474359930471499,5.826449063523768,0.36459258960922014,6.226125111734984,28.84794503303179,-2.170960202827621,-1.821234425228735,5.046427873114312,-7.845254755163311,99.99999999999999,7.802169739190041,Upper middle income
Montenegro,MNE,2016,4376930578.323949,4217918334.862705,858391602.5861696,1083077546.3488228,-983566908.4513202,5175820575.346376,81.49274638602466,16.58464759529892,20.925716619849037,-19.003110601172605,4.837440944824294,0.8517626009662465,10.256713889778577,25.319194362330688,-1.1990629014115184,3.0263748392667766,23.85651541546949,22.803855452220855,100.00000000000001,8.373420546566432,Upper middle income
Montenegro,MNE,2017,4856599480.79882,4527408309.478246,894890003.0049502,1307495656.3782892,-1138609543.9931495,5591184424.868336,80.97404709709356,16.00537444310869,23.38494953882833,-20.364371079030576,4.3187416558931915,0.2724894487760139,12.71594680875787,23.957933884472716,-0.6364974944813695,-3.49282762182076,11.752204063810145,7.1633560758940895,100.0,9.072341750166457,Upper middle income
Montenegro,MNE,2018,5506942238.356679,5063327479.737781,1019029893.4897547,1610738651.326861,-1313917661.522037,6379178363.032358,79.37272155737178,15.97431260732701,25.249939093428836,-20.596973258127605,2.7174161161714068,0.24142761299433424,14.580936363358376,23.725331705375687,-1.977578739273933,-0.19407128456813139,7.975170318430158,1.1422016334034613,100.00000000000001,10.385329667663045,Upper middle income
Morocco,MAR,1987,21765195948.188976,17320307803.654045,4012303772.179837,4839675926.895137,-1021875831.7906265,25150411670.938393,68.86689581971285,15.95323299147466,19.242929261819764,-4.063058073007276,-10.916155982801925,5.328695452812008,10.434296897514585,-4.846836367524672,-0.8887144559934557,2.263384591142037,-6.786940967728405,-29.073940481845117,100.00000000000001,1.0920973253796828,Lower middle income
Morocco,MAR,1988,25705296183.503674,19459091739.654774,4511216820.357896,5786813414.381601,-37146581.233021736,29719975393.16125,65.47479088469376,15.179073201372686,19.471124514164917,-0.12498860023137635,-14.308260917821016,4.554535662710034,10.662492149859737,-0.9087668947487724,-4.925595810067163,-4.852682779193918,1.1858654638299715,-96.92378011868125,99.99999999999999,1.2592944179890293,Lower middle income
Morocco,MAR,1989,26314313191.182552,19727927221.061783,4563292205.504838,7065598356.300592,-1379125300.2708473,29977692482.596363,65.808691688044,15.222293070602651,23.56952043724695,-4.600505195893588,-13.974360114470784,4.597755531939999,14.760888072941771,-5.384283490410984,0.5099684914431579,0.2847332551638049,21.048583609542003,3580.7398333745846,100.0,1.2402947628347958,Lower middle income
Morocco,MAR,1990,30179954774.98992,22468297833.309998,4737513294.158383,7781920090.187958,-1662325914.1637163,33325405303.492626,67.42092895402907,14.21592100985453,23.35131416803019,-4.988164131913794,-12.362122848485711,3.591383471191877,14.54268180372501,-5.77194242643119,2.4498849994277982,-6.61117254858029,-0.9257985108255706,8.426442738641637,99.99999999999999,1.347307970055181,Lower middle income
Morocco,MAR,1991,32285573573.918488,25124503862.034904,5028096984.454233,8054289862.23016,-1660046700.4726324,36546844008.246666,68.74602867587048,13.75795125652891,22.038263715500957,-4.542243647900346,-11.0370231266443,3.133413717866258,13.229631351195778,-5.326021942417742,1.9654130288607075,-3.221527138538216,-5.623025937987258,-8.939571197356798,100.0,1.4501747430029133,Lower middle income
Morocco,MAR,1992,33711069430.78004,26364968376.66901,5550471515.577418,8362423940.032794,-1995360541.1103296,38282503291.16889,68.8694994058838,14.498716223862548,21.843984120970113,-5.21219975071647,-10.913552396630976,3.8741786851998956,13.035351756664934,-5.9959780452338665,0.17960416389355416,5.384268002709369,-0.8815558114689148,14.749453238287025,99.99999999999999,1.4919560900050495,Lower middle income
Morocco,MAR,1993,31655473663.834824,25030856113.5606,5679071459.296699,8088129003.118615,-1755914442.4131622,37042142133.56275,67.57399726858914,15.33137969942366,21.834938632747726,-4.740315600760524,-12.209054533925638,4.706842160761008,13.026306268442546,-5.52409389527792,-1.8810970726817589,5.743015193239542,-0.04140951656206315,-9.053454827610574,100.0,1.4182214714730146,Lower middle income
Morocco,MAR,1994,35604137422.5796,28401092100.402046,6178355471.042052,8392956448.984028,-1935637020.5367813,41036766999.89135,69.20889284596235,15.055658432006622,20.45228477430069,-4.716836052269679,-10.574158956552424,4.431120893343969,11.64365240999551,-5.500614346787075,2.4194152239876088,-1.7984113160239845,-6.332300180470174,-0.495316144922453,99.99999999999999,1.544008697618573,Lower middle income
Morocco,MAR,1995,39030285468.38408,31604634426.229507,7039068419.203748,9350603852.459017,-2485677025.7611256,45508629672.13115,69.44756336089756,15.467546419035278,20.546880712132705,-5.461990492065551,-10.335488441617215,4.843008880372626,11.738248347827525,-6.245768786582947,0.34485527093521817,2.7357686738763265,0.46252014811998254,15.797760014094898,99.99999999999999,1.6863650099681533,Lower middle income
Morocco,MAR,1996,43161571527.635315,34076989954.88233,6818338982.794156,9414841824.27561,-1477676770.5277119,48832493991.42439,69.78343141938784,13.962708896235245,19.27987095217577,-3.0260112677988773,-9.999620383126938,3.338171357572593,10.471238587870591,-3.8097895623162734,0.4836282833205807,-9.728999558379158,-6.166433619331713,-44.59874523409256,99.99999999999997,1.786173553263086,Lower middle income
Morocco,MAR,1997,39147844526.08376,30684180424.05794,6662433179.384907,8909512889.681957,-1292630082.9222221,44963496410.202576,68.24242524230269,14.817426826871827,19.81499127292138,-2.8748433420958652,-11.54062656021209,4.192889288209175,11.0063589086162,-3.6586216366132613,-2.2082694211809972,6.121433433787615,2.7755389134760833,-4.9956167484125675,100.00000000000001,1.6242765292260333,Lower middle income
Morocco,MAR,1998,46497608724.9865,31850020438.51495,6651330231.843351,10128121959.731855,-1668096217.40666,46961376412.683495,67.8217353738226,14.163405632307951,21.566918888255618,-3.5520598943861765,-11.961316428692172,3.5388680936452985,12.758286523950439,-4.335838188903573,-0.6164638302146752,-4.413864851202032,8.841425116993996,23.556641935020917,100.0,1.6763649226287485,Lower middle income
Morocco,MAR,1999,46266428648.14326,32408586801.522865,7125903054.53082,10930107546.40331,-1531205000.5206852,48933392401.93632,66.23000207163328,14.562454603594672,22.33670507988488,-3.1291617551128437,-13.553049730881497,3.9379170649320194,13.5280727155797,-3.91294004963024,-2.3469368535263047,2.8174648219948972,3.569291448712475,-11.90571532708946,99.99999999999999,1.7265264526966475,Lower middle income
Morocco,MAR,2000,43017455401.844536,30787092283.079243,6840482665.160927,10480934330.886505,-2170940438.546959,45937568840.57972,67.01942018290474,14.890824303088221,22.815605168961394,-4.725849654954361,-12.763631619610038,4.266286764425569,14.006972804656215,-5.509627949471757,1.1919342995303506,2.2549062533214315,2.1440050686248435,51.026058248111816,100.0,1.602006357412893,Lower middle income
Morocco,MAR,2001,43831480207.64445,29746660016.50008,7058219132.5735035,10202097545.115335,-1183660487.6149864,45823316206.57393,64.91599141886756,15.403117270593597,22.26398783345086,-2.583096522912009,-14.867060383647214,4.778579731930945,13.45535546914568,-3.366874817429405,-3.138536200845432,3.4403264525734167,-2.4177195013041386,-45.34111934339657,100.0,1.579473808330072,Lower middle income
Morocco,MAR,2002,47077192187.64177,31883417811.450863,7450683531.439978,11120357844.115778,-1139912203.9742317,49314546983.03238,64.65316982922091,15.10849026759493,22.549852983424852,-2.3115130802406854,-15.129881973293863,4.4839527289322785,13.741220619119673,-3.0952913747580815,-0.4048641696786315,-1.9127751728615694,1.2839799954637465,-10.513871249579122,100.00000000000001,1.6801190524672183,Lower middle income
Morocco,MAR,2003,58029363354.27568,38675778501.86273,9071319300.67974,13498881034.94502,-1728628058.852459,59517350778.63504,64.98235891868055,15.241470230116619,22.680581138686566,-2.904410287483738,-14.80069288383423,4.616932691453966,13.871948774381387,-3.688188582001134,0.5091615621154677,0.8801671124407884,0.5797295235485889,25.649744849435052,99.99999999999999,2.0042630491028777,Lower middle income
Morocco,MAR,2004,66114145451.00669,44389783634.83065,10676067919.13006,16273570043.900457,-3208669863.8489323,68130751734.01223,65.15381454784446,15.669969356584032,23.885792582230334,-4.709576486658814,-14.629237254670315,5.045431817921379,15.077160217925154,-5.49335478117621,0.2638495001058283,2.8114028371141853,5.313847278313433,62.15258935537644,100.00000000000001,2.267827191653687,Lower middle income
Morocco,MAR,2005,68852658068.66728,47254053826.00896,11562755961.415941,17759588395.1825,-3788292813.7233505,72788105368.88403,64.92002173504773,15.885502037478322,24.399025507228675,-5.204549279754707,-14.86303006746705,5.260964498815669,15.590393142923496,-5.988327574272103,-0.35883211814874416,1.375450557621738,2.148695393847455,10.509921528996102,100.00000000000001,2.392959758757631,Lower middle income
Morocco,MAR,2006,75883823300.85452,51537872077.38248,12246658385.237226,20022003498.801613,-4108550666.851761,79697983294.56956,64.66646952269136,15.366334101545185,25.122346477449533,-5.1551501016860835,-15.116582279823419,4.7417965628825325,16.313714113144353,-5.93892839620348,-0.39056088642601683,-3.2681871476789026,2.9645486046422587,-0.9491538155048773,99.99999999999999,2.5859374196728195,Lower middle income
Morocco,MAR,2007,86947913286.72797,59643083356.108696,13843675543.950668,25415959043.65704,-7385441973.611183,91517275970.10522,65.17139274948649,15.126843972577161,27.77176087710406,-8.069997599167714,-14.61165905302829,4.502306433914509,18.963128512798882,-8.853775893685109,0.7808114939968247,-1.5585378229147184,10.546046731871606,56.542436980220565,100.0,2.931238241106633,Lower middle income
Morocco,MAR,2008,101822906949.06343,69471796344.02428,15510833416.663172,31838277749.642757,-13124997983.95551,103695909526.37471,66.99569603211239,14.957999295736968,30.70350401964968,-12.657199347499054,-12.787355770402385,4.333461757074316,21.894871655344502,-13.440977642016449,2.7992393681663064,-1.1161923607216684,10.556561953414501,56.84266558895177,99.99999999999999,3.279230107567323,Lower middle income
Morocco,MAR,2009,101154952240.8807,71403234414.36745,16944309987.464472,29413188368.023235,-11062913455.213413,106697819314.64175,66.92098758251663,15.880652572192977,27.566813039811557,-10.368453194521184,-12.862064219998146,5.256115033530325,18.758180675506377,-11.152231489038579,-0.11151231201471656,6.168293354038101,-10.216068426035996,-18.082563844821685,99.99999999999997,3.331978373383343,Lower middle income
Morocco,MAR,2010,100865329473.43983,71504301095.45288,16730468882.7274,28576866443.519295,-10050304390.151638,106761332031.54794,66.9758420345705,15.670906838988813,26.767056854512493,-9.413805728071821,-12.807209767944272,5.046369300326161,17.958424490207314,-10.197584022589217,0.08196898168342237,-1.320762684346033,-2.9011557634321727,-9.207231286473949,99.99999999999999,3.2928173457589645,Lower middle income
Morocco,MAR,2011,110080631332.37535,79322362830.08081,18957029620.358784,31926945719.186024,-14219008328.31163,115987329841.31398,68.38881707045442,16.344052101461866,27.526235635276986,-12.259104807193264,-11.394234732060355,5.719514562799214,18.717603270971807,-13.04288310171066,2.109678643763213,4.295509311549761,2.8362430165216557,30.224748218850593,100.00000000000001,3.533915695849072,Lower middle income
Morocco,MAR,2012,106937392311.12907,78855112363.81528,19492504153.41351,32032422991.628273,-15001080727.755695,115378958781.10136,68.34444789315558,16.894331825610397,27.76279429978273,-13.001574018548705,-11.438603909359202,6.269794286947745,18.95416193547755,-13.7853523130661,-0.06487782535138376,3.366850036529878,0.8593934442767681,6.056471683966547,99.99999999999999,3.47345047141795,Lower middle income
Morocco,MAR,2013,115739287305.0801,85236292791.00931,21213362101.784733,32894636657.12371,-15452612954.559296,123891678595.35846,68.79904587409686,17.12250761495412,26.551126782744305,-12.472680271795285,-10.984005928417915,6.497970076291468,17.742494418439126,-13.25645856631268,0.6651571487591434,1.3506055859387578,-4.364357218350701,-4.067920899414745,100.0,3.6861402416073354,Lower middle income
Morocco,MAR,2014,119130841411.66359,96321263351.68336,22760091583.29008,32184291445.84615,-13852049947.557419,137413596433.26219,70.09587540958061,16.563202022256945,23.42147522605387,-10.080552657891433,-9.687176392934163,5.938664483594293,14.612842861748693,-10.864330952408828,1.8849527911433128,-3.2664934673978463,-11.787264556788635,-19.17893798106264,100.0,4.041742338644571,Lower middle income
Morocco,MAR,2015,110413823841.59187,85150897940.13896,20047216670.278446,28563811941.155724,-8056861553.889725,125705064997.6834,67.73863721538046,15.947819342560217,22.722880690354142,-6.409337248294811,-12.044414587134312,5.323281803897565,13.914248326048963,-7.193115542812207,-3.362877174193857,-3.7153605858927685,-2.982709368035963,-36.41879105430452,100.00000000000003,3.6561134934594417,Lower middle income
Morocco,MAR,2016,111572947004.91748,86687135405.6844,20486718499.234665,32003137198.602375,-10770661075.285835,128406330028.23563,67.51001713593288,15.954601688818443,24.923332978650752,-8.387951803402094,-12.273034666581893,5.33006415015579,16.114700614345573,-9.17173009791949,-0.3375032165478409,0.042528361480265175,9.683861471097277,30.870813602977254,99.99999999999999,3.694065826155061,Lower middle income
Morocco,MAR,2017,118540573367.84428,91634666040.99588,21315935063.131462,33351946626.485065,-10621752088.681816,135680795641.9306,67.53694626233252,15.710355295516868,24.581184440060895,-7.828485997910292,-12.246105540182256,5.085817756854215,15.772552075755716,-8.612264292427687,0.039889082453359315,-1.530883678987438,-1.3728041064288599,-6.669873869147491,99.99999999999999,3.862052380885487,Lower middle income
Morocco,MAR,2018,127341147581.81831,98636473373.07863,22916009222.998005,35475429523.35272,-12222219617.898888,144805692501.53046,68.1164335939598,15.825351080556317,24.498642912796942,-8.440427587313055,-11.66661820855498,5.200813541893664,15.690010548491763,-9.22420588183045,0.8580301060346907,0.7319744390011707,-0.3357914972129339,7.816857430237634,100.0,4.079512244786143,Lower middle income
Mozambique,MOZ,1987,,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1988,,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1989,,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1990,,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1991,3854856434.5806246,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1992,2798696511.18156,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1993,2883161897.4265127,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1994,2958108170.3206115,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1995,3061646173.7393775,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1996,4030146134.5706015,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1997,4873663774.930193,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1998,5551118148.73836,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,1999,6285219691.224625,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2000,5930685214.615951,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2001,5650154067.103462,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2002,5950769426.602135,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2003,6583526860.580616,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2004,7937255565.357649,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2005,8868504899.946728,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2006,9509835536.93373,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2007,10811456005.94048,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2008,12920340964.65435,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2009,12263894790.012465,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2010,11411894723.864027,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2011,14619279988.71596,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2012,16688114144.074518,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2013,17198073057.198067,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2014,17978246586.066242,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2015,16208985769.614956,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2016,12069051237.171114,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2017,13264640645.77679,,,,,,,,,,,,,,,,,,,,Low income
Mozambique,MOZ,2018,15017358750.611343,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1987,1562448083.1173108,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1988,1541088316.973726,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1989,2013448239.5682294,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1990,2115193503.4812598,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1991,2069832686.9806094,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1992,2411552296.534275,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1993,3163020043.890808,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1994,4432257187.498615,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1995,5289174927.115245,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1996,6123556701.032506,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1997,4722288502.300001,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1998,6459461639.302425,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,1999,8486832800.884982,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2000,8905066163.586428,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2001,6477790688.228438,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2002,6777632512.078098,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2003,10467109977.671677,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2004,10567354056.404905,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2005,11986972418.5103,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2006,14502553709.830305,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2007,20182477480.551235,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2008,31862554101.937805,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2009,36906181380.81268,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2010,49540813342.4834,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2011,59977326085.99077,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2012,59937796641.78891,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2013,60269732882.8413,,,,,,,,,,,,,,,,,,,,Low income
Myanmar,MMR,2014,65446196919.68132,,,,,,,,,,,,,,,,,,,,Lower middle income
Myanmar,MMR,2015,59687411768.82244,,,,,,,,,,,,,,,,,,,,Lower middle income
Myanmar,MMR,2016,63216143490.14232,,,,,,,,,,,,,,,,,,,,Lower middle income
Myanmar,MMR,2017,66055090634.45183,,,,,,,,,,,,,,,,,,,,Lower middle income
Myanmar,MMR,2018,67855845007.3168,,,,,,,,,,,,,,,,,,,,Lower middle income
Namibia,NAM,1987,2300068217.018093,2180477033.8692937,566650581.1546274,289284583.29506445,-112888597.82724535,2923523600.49174,74.58386973522413,19.382452772377693,9.89506577769396,-3.861388285295776,20.165269596039458,7.270662399981354,0.5198180956719103,16.89483628577738,15.565188269782904,7.614505985876541,5.544579869273347,-147.81671093349433,100.0,2.287072492995865,
Namibia,NAM,1988,2495094746.4402404,2111288553.7425642,583577760.2763708,336367300.3226789,37511549.447803974,3068745163.789418,68.79973543112503,19.016820528549328,10.961069830487917,1.2223742098377144,14.38113529194036,6.905030156152989,1.5858221484658674,21.97859878091087,-7.755208096111154,-1.8864085372591988,10.773087079390686,-131.65634014306548,99.99999999999999,2.302426311955093,
Namibia,NAM,1989,2535135797.583919,2126818539.6447983,557212838.7521604,373652304.10759693,85173133.97723007,3142856816.481786,67.67150601616102,17.729501255991746,11.888938183505134,2.7100545443420994,13.25290587697635,5.617710883595407,2.513690501483085,23.466279115415254,-1.6398746418050947,-6.769371728701823,8.465125825915077,121.70416575640068,100.0,2.2311363955047163,Lower middle income
Namibia,NAM,1990,2789921853.3765235,2141097342.8886478,654816905.3240784,514263435.3448992,-185203403.67507553,3124974279.88255,68.51567888645533,20.954313433539344,16.45656537577095,-5.92655769576562,14.097078747270665,8.842523061143005,7.0813176937489,14.829666875307534,1.2474568987613788,18.1889616125426,38.41913484421173,-318.68776435288936,100.0,2.125010305454929,Lower middle income
Namibia,NAM,1991,2996869281.4836407,2684825599.3973885,759729042.1411537,413762645.6959818,-175931503.64952922,3682385783.5849953,72.90994907066934,20.63143534628568,11.236265562951479,-4.777649979906524,18.491348931484673,8.519644973889342,1.8610178809294293,15.97857459116663,6.413524985275587,-1.540866935477192,-31.721684893649403,-19.38575096771541,99.99999999999997,2.4360496386967307,Lower middle income
Namibia,NAM,1992,3429521699.4025974,2926568978.9741564,915072646.9084654,611000787.5136658,-203839637.53333592,4248802775.862952,68.879850003858,21.537188125250406,14.380540113198562,-4.797578242306979,14.461249864673327,9.425397752854067,5.005292431176512,15.958646328766175,-5.527502238281768,4.390158822022006,27.98327017665434,0.4171143236584296,99.99999999999999,2.73920154604369,Lower middle income
Namibia,NAM,1993,3251188833.145334,2789661729.7204,838033418.7949966,606994615.8540056,-93905853.03246093,4140783911.336941,67.37037694922114,20.238520935626887,14.658930020282664,-2.2678279051306838,12.95177681003647,8.126730563230549,5.283682338260615,18.48839666594247,-2.1914581035706537,-6.029882740825155,1.9358793542712194,-52.729735908586896,100.00000000000001,2.600651618465682,Lower middle income
Namibia,NAM,1994,3666503529.6291146,2936317441.8820786,858358093.0258495,640572654.3723412,-47023767.61505437,4388224421.6652155,66.91356593762868,19.56048758099125,14.597536334052414,-1.0715898526723502,12.494965798444007,7.448697208594911,5.222288652030365,19.684634718400805,-0.6780591593494756,-3.350211988278551,-0.4188142391382099,-52.74818471683813,99.99999999999999,2.686218332640624,Lower middle income
Namibia,NAM,1995,3978514206.31168,3289191926.8503494,987960442.0629789,783289308.0807315,-166433789.11715603,4894007887.876904,67.20855385211183,20.187144457006,16.00506836168044,-3.4007666707982684,12.789953712927165,8.07535408460966,6.6298206796583905,17.355457900274885,0.44084919156470725,3.203687400020283,9.64225740164526,217.35711777387357,100.00000000000001,2.921898925771325,Lower middle income
Namibia,NAM,1996,3989163196.5676665,3324551112.273044,988018186.009091,829361468.4455715,-228775379.7144637,4913155387.013243,67.66631320191306,20.10964661571018,16.88042414937234,-4.656383966995568,13.247713062728387,7.997856243313841,7.505176467350292,16.099840604077585,0.6811028114196427,-0.38389699672913835,5.469241167302297,36.921594973834715,100.00000000000001,2.862545911180349,Lower middle income
Namibia,NAM,1997,4154989950.003928,3584940609.3192616,1025002311.2169763,719781434.8295407,-313665173.45412135,5016059181.911656,71.46926460211769,20.43441422926634,14.349540320918358,-6.253219152302371,17.05066446293302,8.322623856870003,4.9742926388963085,14.503005418770783,5.620154579512571,1.614984190236557,-14.993010874955349,34.2934602606908,100.00000000000003,2.8539663024645177,Lower middle income
Namibia,NAM,1998,3873109865.5568347,3286900745.330739,937928405.9936138,788410580.932528,-363708412.9541824,4649531319.302698,70.69316280729309,20.172536575886046,16.956775356247476,-7.82247473942661,16.274562668108423,8.060746203489707,7.581527674225427,12.933749831646544,-1.0859238571227725,-1.2815520447130413,18.16946729316733,25.0951637693116,100.0,2.585165638135017,Lower middle income
Namibia,NAM,1999,3868551730.3916335,3283766337.713627,957692384.4959738,785770909.6218272,-318747622.54881096,4708482009.282617,69.74150758651706,20.33972695675411,16.688412700159112,-6.769647243430272,15.32290744733239,8.22793658435777,7.313165018137063,13.986577327642882,-1.3461771732723449,0.8288019716267137,-1.5826278903287472,-13.45900793632362,100.00000000000001,2.5577257546342502,Lower middle income
Namibia,NAM,2000,3922232164.831751,3293618948.481144,918682321.8097048,648161611.4981524,-143551468.42256021,4716911413.366442,69.82575375801898,19.47635308999888,13.741229264162962,-3.043336112180832,15.407153618834307,7.364562717602542,4.365981582140913,17.712888458892323,0.12079774931363918,-4.244766257634214,-17.660058442634575,-55.04439149123622,99.99999999999999,2.491325064264225,Lower middle income
Namibia,NAM,2001,3557341215.1515923,3103692662.519234,809611367.2136757,742373136.3064617,-230238799.71857953,4425438366.320792,70.13299939141561,18.294489725020576,16.775132198342053,-5.202621314778241,15.71439925223094,6.182699352624237,7.399884516320004,15.553603256294913,0.44001763942482786,-6.068196440663176,22.07883207429986,70.95125622026946,100.0,2.274716328756577,Lower middle income
